client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_18918924.mp3	Зөһрә ефәк аркан төшереп, Таһирны сарайга кертә.	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17722262.mp3	Берәү хөрмә сөя, берәү торма сөя.	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17791577.mp3	Аерма нәрсәдә?	2	0	thirties	male		tt	
11d5e99f7bd5b4f8492a06bb1ec22aa9110bba6ea9918f2a9adec05d686304d568ab7063daf8915d3fccfb4dd44b81646bd13a33ca130ac4014560bba4c2db0b	common_voice_tt_17597972.mp3	Урыны җәннәттә булгыры!	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_18832560.mp3	Әнә бит канатларын ничек киереп ача.	2	0	thirties	male		tt	
24e57d18e29672987813e10de0d166e75f2391bce41e498bc9c714ce351cf1a355077cffc753a150e29725abb764a620e2d09503aaaeb81084af4547d96fbb2b	common_voice_tt_17349063.mp3	Самара шәһәре.	2	0				tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17927674.mp3	Шатлыкларның бирдең бөртеген.	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17709434.mp3	Аларга ышаныргамы?	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17769153.mp3	Алар арасында шулай ук исәпләү машиналарын алыштыра ала торганнары да бар.	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17703564.mp3	Сез моңа ничек карыйсыз?	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17826777.mp3	Чын җыр көчле, ул кеше күңелен аны ишетү белән биләп ала.	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17782409.mp3	Алар фестивальгә карата зур кызыксыну белдерде.	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17815709.mp3	Кәеф ничек?	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_18821605.mp3	Бала әйткән ди: мине берәү дә тыңламый, чөнки минем әле сакалым юк.	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17861898.mp3	Хәлим нишләргә дә белмәде.	2	0	thirties	male		tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_18777645.mp3	Алар Орхон һәм Енисей елгалары буенда зур ташларга төшерелгән хәлдә табылганнар.	2	0	thirties	male		tt	
1476bd2515763995e4e95d1465754cfcd51e8ebce9979e54164b62126179a7a630b797862bcada7a2b2b147421daefc24bfadf11d19745fb0c81e3fb21fff7b9	common_voice_tt_17825381.mp3	Акча алмыйм, бер шешә китерерсең.	2	0				tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_17840781.mp3	Син басмасаң, мин басам.	2	0	thirties	male		tt	
0cff8b23853638b696da255dc35b99f7f22f9cf1161109164544b0f0403d6f7b6dabd1a6d64b732553be21bec6f7f91fef3c52f9ddcf381d4d42bab01ab0a64a	common_voice_tt_18009417.mp3	Аның дүрт улы бар иде.	2	0				tt	
bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be	common_voice_tt_18797925.mp3	Моның була өч улы.	2	0	thirties	male		tt	
