client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
1b7ec68777c6a2ad555f19f69df9d8ccfd508b133ad15e9f3ca2a409e10da4078e5a0fada30a8d2fac0b9a96114cc8d35a0fa32157faaf4cd48a3d3b8b192c02	common_voice_rw_23019894.mp3	Umurizo uzaba hejuru gusa ntuzaba hasi	3	0	twenties	female		rw	
34acb9f986dbb9d14e57ddb1a3c5cbe9cdb6129c6dd7a524ce5eeaa62ed09166bf741e29374b4195502eb0902db56839f6132ca74f0aabd3536334cad8fb8d75	common_voice_rw_23006703.mp3	dushobora gusobanukirwa amateka yibikorwa	2	0	teens	male		rw	
1b7ec68777c6a2ad555f19f69df9d8ccfd508b133ad15e9f3ca2a409e10da4078e5a0fada30a8d2fac0b9a96114cc8d35a0fa32157faaf4cd48a3d3b8b192c02	common_voice_rw_23083699.mp3	Kandi sawuli yagumye aho i gibeya iherera munsi	4	0	twenties	female		rw	
519ab8b1411968443b809bcfd4057e3cb5db73d5c7077da7a4c6ec34fe393490ffabc47559083aadae1547e988dad5afb7022e055b71b58e3c04cf01c703c594	common_voice_rw_21176902.mp3	“Abo twarahiranye barabizi ko nagumye kubabaza nti ibi ni ibiki!	2	0	twenties	male		rw	
2423ba5032c4a252a9c04c2b3abf395608643ff5fde4d2ddee98746accc56d81b66c16566c3cccd8c4a00b169804ecc7ad23c055a0bfbff16ebd2e304fcb18d1	common_voice_rw_23513717.mp3	kuko buri muntu akora uko imbaraga ze zingana	3	0	thirties	male		rw	
cf674f9d682b75920715f998b74ba8c89a3d398d8c2cb684280789169f5104a7e0fcc7672eab3bcae41b60944f46d775ab77f3f03fa0b64d82a8c1503da2bad4	common_voice_rw_22523841.mp3	zimwe mu nzoga bashinjwa gucuruza zitemewe n’amategeko ibikwangari	2	0	twenties	male		rw	
bf6119bec6b7ba5b764f645ca3d4ab31c4ba41f3a82585d9cb184409226867bc3c62f42d310aa289cd4154fe357b5aa0037c6580f199c47a9c86aee0a8170e40	common_voice_rw_23486456.mp3	erega ngomba gukunda kuko mbaho	2	0	twenties	female		rw	
c11acb31b57a7a214718fcbce8e6beacce73ed4f520f25dc06fa77802acc4360dfecb41941471c21008c74dc4dd6195f4cd7c6e0721bf12c24d042fc7b730993	common_voice_rw_21004913.mp3	Yavuze ko bitumvikana uko ibihugu bigira izuba ryinshi bibura ingufu zituruka ku mirasire yaryo.	2	1	teens	male		rw	
25260ce4b27a1cb3bd23a53c37ed9b2e92b7f47b48b5885d484d240fa33230267d8e3bc26936984b9a6ebd0e595ec99056590342221edbf289c58f2e952e2c12	common_voice_rw_21442915.mp3	Icya mbere ni ukumva icyo ushaka.	2	0	twenties	male		rw	
1b7ec68777c6a2ad555f19f69df9d8ccfd508b133ad15e9f3ca2a409e10da4078e5a0fada30a8d2fac0b9a96114cc8d35a0fa32157faaf4cd48a3d3b8b192c02	common_voice_rw_23094477.mp3	Dawidi n’abantu be bamanuka bateganye, ahura na bo.	2	0	twenties	female		rw	
