client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
ab808aab9c8ecaef3bd59499c358654ce91408dda9386bec8094683d914304aa20ef43ad39c85f874467f12af45e4167da83fce3082c5edf889ebc45990cefc5	common_voice_zh-HK_22921554.mp3	聽朝早餐想食乜	2	0		male		zh-HK	
64706927d3363f6e2108f10660e2d0f025b84bcbac05f9ac6e73b61d17e59ce5fa6bab6d584568c1f66c5f1685b47b449ccf212f24a055742c28a069dde3344c	common_voice_zh-HK_23640949.mp3	唔駛下下用真氣嘅	2	0	twenties	male		zh-HK	
4026b3daf3f1444b364dd9d9d9d60a4cbe59b0cf9dcc4a943a2e8658086db124da54fcffe67ea00c887257f325d4306739e1c2a718aacabc2034a1674aff54ae	common_voice_zh-HK_22265957.mp3	造成腳臭	2	1	twenties	male		zh-HK	
759d8f07a03f4482074711079f36d56a5066e0fca8393aa92162bdcfb003cb8b74a1ba6aa0f32bd44310b183938a6e37d01fec0e06dd087aa9f5b48fc365e110	common_voice_zh-HK_23705192.mp3	我地唔努力廣東話話真係會消失	2	0	fourties	male		zh-HK	
86cc6475668b2a793629483531f1e34c803727e0e5d588491caf28cc558b5304e4aa045f392c6e6cc3263f1cfd0ea767a503680fbd385e9247f80b8bb42652d9	common_voice_zh-HK_22315024.mp3	有無人知道愉景灣海澄湖畔路係點去㗎	2	1	fourties	female		zh-HK	
5bfb0afa2b6f9550666006d7566331d24e50ba12b18226b55b88581a6bf59fbbe68d4ab0229c5bf52dcfd388cbc71d1fea258e11d1e593088ec7d659c84bc320	common_voice_zh-HK_21786121.mp3	羅便臣道	2	0	twenties	male		zh-HK	
8fb4d028615ff68a9a853a1d4847accbcb0da9787a0fe19a11a7e1189e0958843b0142e18de38b3d930fb36ff2a6350cad06fb96fbfc48928b3f214b101439c1	common_voice_zh-HK_22936907.mp3	你知道有些人一輩子只能遇到一個	2	0				zh-HK	
a973e04590410351dc9a4a58650fa1c7d046bb1842aed77a01f93adaf3efebdc4d1bb8ec0aafb1a25e51dcf297c1f8326bef0fce0f5711ac5d0c4da079feb64a	common_voice_zh-HK_20450648.mp3	你哋快啲啦!三姐夫佢哋而家喺車公廟站等緊你哋	2	0	seventies	female		zh-HK	
71df50423e028802e783393a6542aa151f79e893005e18b034369a90120fee5f3f5ca03fd3ea5bc0f2d5a9e4e36ad8a9fcf972dd948e73c55b61412a6275cadc	common_voice_zh-HK_22311518.mp3	我住喺兆康站附近	2	0	twenties	male		zh-HK	
ab808aab9c8ecaef3bd59499c358654ce91408dda9386bec8094683d914304aa20ef43ad39c85f874467f12af45e4167da83fce3082c5edf889ebc45990cefc5	common_voice_zh-HK_23050405.mp3	走走糴糴嘅嘢留返俾啲後生做啦	2	0		male		zh-HK	
8db9a49d380d400f5cbdba557388f5e18c89de92c76062cde09968cc0fc572980ab0a3de9f6fb4209bea8cc25e712989720619f068d8ab0758fab0d6e3741ef8	common_voice_zh-HK_22223401.mp3	如果要想進步就要多聽多做多問	2	1	twenties	male		zh-HK	
074248087d2238316b7d541bcc1483867f7b8038e804efdfd3786900bcfb86b9473694fc896d02e8767924309130c341e0e536af244ef1f97d88440e03115428	common_voice_zh-HK_23390196.mp3	你咪呀你	2	0	thirties	male		zh-HK	
97c2c477407021a5ece27b0f78c70f9499bdd1762e43c2e584f8309df5985ee8604e695ddaddd5642bdc5461e1ba07fee3158fd2cee9e4454dc7c1c3371261b7	common_voice_zh-HK_22209454.mp3	德膳刺身便當	2	0				zh-HK	
64706927d3363f6e2108f10660e2d0f025b84bcbac05f9ac6e73b61d17e59ce5fa6bab6d584568c1f66c5f1685b47b449ccf212f24a055742c28a069dde3344c	common_voice_zh-HK_23397225.mp3	慢慢變黑又得	2	1	twenties	male		zh-HK	
074248087d2238316b7d541bcc1483867f7b8038e804efdfd3786900bcfb86b9473694fc896d02e8767924309130c341e0e536af244ef1f97d88440e03115428	common_voice_zh-HK_23384993.mp3	我啱啱刷緊牙，流牙血啫	2	0	thirties	male		zh-HK	
1bfc836baabdd170e86bfa74a64dba68b4321b5934ffa43511a3a880bca4dc0f6bce133719703c115858887a42257c46e1038c89bf302acdf7cac1bd34edbc6b	common_voice_zh-HK_22331587.mp3	撞鬼你咩人嚇人冇藥醫架	2	0	fourties	male		zh-HK	
3e01742593279e6fcc6730880bbee5c05965a4d4efa8ae85c7519343201007fbb643a1ea7a69d3bdf18f38a55953ecdbf21f28289cbdc40ca820528274f843d3	common_voice_zh-HK_23237903.mp3	一條友係條街度	2	0	twenties	female		zh-HK	
6cae4e99bee576f73992db50a02dee742d5aa24fd14becaba963a27f1edbca9ba6531889fc5cdca47418c2089f5845d6a15b00f38d40036fdb47bd16d1d7d4d2	common_voice_zh-HK_22308038.mp3	仲有幾個月先至到期喎	2	0	twenties	female		zh-HK	
86cc6475668b2a793629483531f1e34c803727e0e5d588491caf28cc558b5304e4aa045f392c6e6cc3263f1cfd0ea767a503680fbd385e9247f80b8bb42652d9	common_voice_zh-HK_22711156.mp3	不世之功	2	0	fourties	female		zh-HK	
f4bd980b4990cba03f787b818bd8ca04027708e2481d58287c6b80055cdd334e33b32faf29606bbf41a48b2b067109102713b1a7a951b707ad9694b0cca78128	common_voice_zh-HK_22172420.mp3	雞蛋挑骨頭	2	0	twenties	male		zh-HK	
6da15b614168fbd12fe3077d531daf0df41521baba1bfc01990fe20decfb00edd738cd69244cbda2a046b848d148afd9d555005a4992819bc4d11e143bfbafdd	common_voice_zh-HK_22165414.mp3	你哋快啲啦!姐夫佢哋而家喺中環站等緊你哋	2	0				zh-HK	
f74edab628ed9c8ed8aefc0125f09460cdc7962f98770934e34aec4e786dd2043b197b83580dbe91d8fe02c3210a55a7203af82313abb9282bbcd8f938c18d4d	common_voice_zh-HK_22296322.mp3	我依家喺半山區衛城里，附近有停車場泊車嗎	2	1				zh-HK	
d4461437231556f7a2ab7a77489f9bd31cb8e8c359c81714e4bec88572e9ce23ffb7e0c8bcf4f3178c2d0f179a2d37d83a4c96c73ba1724008f51bdad59c5354	common_voice_zh-HK_22391275.mp3	我好開心呀	2	0	thirties	female		zh-HK	
dda1f8eaa42da322626891192274a94c8e0bd3027193591aacfcd551fd0fdeeab2d45eb0477f9d41394781e2ef92c52b91575a4e513b0409d1927ff27932238e	common_voice_zh-HK_23412508.mp3	你保安嚟架咋	2	0	twenties	female		zh-HK	
c98a213be6f599666fb3dd3b0b70ad36d62fa39d3cb507add62fae9dedae0781421780a042441639f6306468f1783ccb1a3888805e7a47af293f8f08ab4171ba	common_voice_zh-HK_22328623.mp3	如果佢喺牛池灣銀河徑搵唔到便利店買汽水	2	0				zh-HK	
64706927d3363f6e2108f10660e2d0f025b84bcbac05f9ac6e73b61d17e59ce5fa6bab6d584568c1f66c5f1685b47b449ccf212f24a055742c28a069dde3344c	common_voice_zh-HK_23675496.mp3	有關事情我哋會繼續跟進番	2	0	twenties	male		zh-HK	
4e367a20049f0c7c489d766cd63301bb1c655dc5e193ccd1363667e8817458f07a1eded7724d12b8bde9b1fad44f848bae6859aa13caefda258470468d77c026	common_voice_zh-HK_22239988.mp3	老闆請我去葵涌童子街間餐廳食西多士飲奶茶	2	0	twenties	female		zh-HK	
ab808aab9c8ecaef3bd59499c358654ce91408dda9386bec8094683d914304aa20ef43ad39c85f874467f12af45e4167da83fce3082c5edf889ebc45990cefc5	common_voice_zh-HK_23483713.mp3	食左蕃薯會放臭屁	2	0		male		zh-HK	
e3fe9464f3c45e5b2d69968f49d61de7ca44906f68ef8c67a086995328e5bc156d779f727d23025b38d53ba2e258e8a25e4c0882f130ac78a10c7edfe6f6fab8	common_voice_zh-HK_23970577.mp3	二	2	0	thirties	female		zh-HK	Benchmark
c748f8ba18f40f7dfd809215db7122f9d08af21c908234c1b79cf21d22c1e52b1677ef198b1b59e115c604c80121295be55efa39cd81c19440cceb16a48c8006	common_voice_zh-HK_22283301.mp3	表姐放學去左上環老沙路街公園打韆鞦	2	0	twenties	male		zh-HK	
208be3754f026ae507bdd89af87df67c04061690d276fc58c706e31c096a4fbcb1b46247b18f1d06ff60cf629693b22f4363f02484e9950871f42f59c1b6ba75	common_voice_zh-HK_21405026.mp3	表姐放學去左粉嶺置華里公園打韆鞦	2	0	fifties	male		zh-HK	
af263124333602caaf979386e60b6e961d24466c0d0f076473a5fe3a337dc51cc501488ace49df71b93836fe538dbddd82c2ce04a05f456958c82102bbf0c429	common_voice_zh-HK_22269905.mp3	流浪貓喺元朗福樂徑嘅垃圾桶搵野食	2	0				zh-HK	
f2f5399cfb9d54f69237432a011d00dad20a6b22718a2f696b9bb22dc2e0c6ed1400818af67f34f8142d56bb49c57ceebb98a8bedaffc4ea3e499ec397f45436	common_voice_zh-HK_20110241.mp3	比我一個人靜下得唔得	2	0	thirties	male		zh-HK	
3f8081e2f119434fb9e077165d2a0124c4b7040d268586601a4d3b5190f78c6db859a77fbe8e9cb9b72845cbffd909f5d104cc5ee3ad62b5883f752860721149	common_voice_zh-HK_22744274.mp3	加上有一段要踩公路	2	0	teens	male		zh-HK	
