client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
fa40d7e913c6dbfb96243885903ee06c17707423a4f7810e989c17953bcc1de54f89c5ae21e0837a2c6ee3866b3c187660f002f3f1f6a50cdfab800dd9af2f2e	common_voice_ky_17779809.mp3	Жаңы ээсине узатып жатканда, кызым экөөбүз тең ыйладык.	2	0	twenties	male		ky	
fa40d7e913c6dbfb96243885903ee06c17707423a4f7810e989c17953bcc1de54f89c5ae21e0837a2c6ee3866b3c187660f002f3f1f6a50cdfab800dd9af2f2e	common_voice_ky_17932864.mp3	Ал эми Самара ошол убакта иштебей жаткан болчу.	2	0	twenties	male		ky	
9606abdfeffba971eaf1ddb9b2018394ccb384719dedcae3be9f65bb1f8b1c28285961d65a946a757a9817c3924d9585a2509cf5ee5b1f623ad99f66b3e25205	common_voice_ky_18451820.mp3	Милиция аларды оңой эле таап алмак, айыл кичинекей эле да.	2	0	twenties	female		ky	
fa40d7e913c6dbfb96243885903ee06c17707423a4f7810e989c17953bcc1de54f89c5ae21e0837a2c6ee3866b3c187660f002f3f1f6a50cdfab800dd9af2f2e	common_voice_ky_17959200.mp3	Компанияны Гүлай Карымшакова башкарат.	2	0	twenties	male		ky	
9606abdfeffba971eaf1ddb9b2018394ccb384719dedcae3be9f65bb1f8b1c28285961d65a946a757a9817c3924d9585a2509cf5ee5b1f623ad99f66b3e25205	common_voice_ky_18449524.mp3	Бул жерге келе бердим.	2	0	twenties	female		ky	
f8c1eb78912b3690ab0a5416fe439c908b1f119918ae9449357782da9a2af51bedfe6256052280f081f6572fbfadec317c6bcaca6edafe9a05911c99d7e7328a	common_voice_ky_17567127.mp3	Азырынча сайттын иши качан калыбына келтирилери белгисиз.	2	0	fourties	male		ky	
9e6b3b80fbe81d508acc90edd7bc8f647c7349b25f37ff9dff8f271f255bf63417a9c87069037296da2a732fe04034479f0c8dcbdae3305ad82ca4493725ca94	common_voice_ky_18436650.mp3	Эгер кире албасан, анда кечирип кой, — деп айтылат жазууда.	2	0	twenties	female		ky	
fa40d7e913c6dbfb96243885903ee06c17707423a4f7810e989c17953bcc1de54f89c5ae21e0837a2c6ee3866b3c187660f002f3f1f6a50cdfab800dd9af2f2e	common_voice_ky_17708313.mp3	Биринчилер залда отурушат, а экинчилери — далисте жүрүшөт.	2	0	twenties	male		ky	
9606abdfeffba971eaf1ddb9b2018394ccb384719dedcae3be9f65bb1f8b1c28285961d65a946a757a9817c3924d9585a2509cf5ee5b1f623ad99f66b3e25205	common_voice_ky_18449978.mp3	Институтта аны пайдаланганга каражат жок.	2	1	twenties	female		ky	
040f0fb3c46062260a12542f590b7d0e9616faafc5217afda5363bcfe60122f20e31da9a8a3605e006dc8dd9d0fc996a3a99d33f11f571209cc62eb8e2aa15dc	common_voice_ky_17436104.mp3	Өтө жакшы ыр тандалыптыр, Кайрат.	2	0	thirties	male		ky	
fa40d7e913c6dbfb96243885903ee06c17707423a4f7810e989c17953bcc1de54f89c5ae21e0837a2c6ee3866b3c187660f002f3f1f6a50cdfab800dd9af2f2e	common_voice_ky_17762620.mp3	Баатыр көңүл коштук кылып койбогон учур — абдан жүрөктү жылытат.	2	0	twenties	male		ky	
9e6b3b80fbe81d508acc90edd7bc8f647c7349b25f37ff9dff8f271f255bf63417a9c87069037296da2a732fe04034479f0c8dcbdae3305ad82ca4493725ca94	common_voice_ky_18431939.mp3	Абадан чоң муктаждык бар.	2	0	twenties	female		ky	
fa40d7e913c6dbfb96243885903ee06c17707423a4f7810e989c17953bcc1de54f89c5ae21e0837a2c6ee3866b3c187660f002f3f1f6a50cdfab800dd9af2f2e	common_voice_ky_17922862.mp3	Көчүп келип, жашай башташса, тиешелүү шарттар түзүлмөк.	2	0	twenties	male		ky	
9e6b3b80fbe81d508acc90edd7bc8f647c7349b25f37ff9dff8f271f255bf63417a9c87069037296da2a732fe04034479f0c8dcbdae3305ad82ca4493725ca94	common_voice_ky_18431610.mp3	Азырынча анын ордуна ким келээри белгисиз.	2	0	twenties	female		ky	
fa40d7e913c6dbfb96243885903ee06c17707423a4f7810e989c17953bcc1de54f89c5ae21e0837a2c6ee3866b3c187660f002f3f1f6a50cdfab800dd9af2f2e	common_voice_ky_17995976.mp3	Мындай көрүнүш атаандаштыкка каршы келишим деп саналат.	2	0	twenties	male		ky	
fa40d7e913c6dbfb96243885903ee06c17707423a4f7810e989c17953bcc1de54f89c5ae21e0837a2c6ee3866b3c187660f002f3f1f6a50cdfab800dd9af2f2e	common_voice_ky_17920097.mp3	Түзүүчүсү — Антон Горшков.	2	0	twenties	male		ky	
fa40d7e913c6dbfb96243885903ee06c17707423a4f7810e989c17953bcc1de54f89c5ae21e0837a2c6ee3866b3c187660f002f3f1f6a50cdfab800dd9af2f2e	common_voice_ky_17936535.mp3	Андан кийин гана спортчу рингден чыгып кеткен.	2	0	twenties	male		ky	
6f891f8e9d55f4456fb72015f112d85dc02c13c6350f23dcf6a9115836102bf28a2a9439f50497fcbc4264fc1d8a0e13ff976173d4be6eac92c44e79d5d3d48d	common_voice_ky_18087734.mp3	А алар болсо дайыма кийинкиге жылдырышат.	2	0	thirties	male	other	ky	
6f891f8e9d55f4456fb72015f112d85dc02c13c6350f23dcf6a9115836102bf28a2a9439f50497fcbc4264fc1d8a0e13ff976173d4be6eac92c44e79d5d3d48d	common_voice_ky_18109398.mp3	Андан чыккан кыштарды бизге тазалатты.	2	0	thirties	male	other	ky	
fa40d7e913c6dbfb96243885903ee06c17707423a4f7810e989c17953bcc1de54f89c5ae21e0837a2c6ee3866b3c187660f002f3f1f6a50cdfab800dd9af2f2e	common_voice_ky_17716132.mp3	Милициянын маалыматына ылайык, кол салгандар үчөө болгон.	2	0	twenties	male		ky	
