client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
1c721fb3615085dca07e7d851f911cb3f6d6443a60f982e1b61b6599140d2e04c907f53558f83e1bcae2bbe155c050100bef08ac9ebd0089a97cd081d5ac978a	common_voice_it_18937496.mp3	Notare che si effettua una specie di tuffo e i gomiti non possono uscire dall'acqua, pena la squalifica.	2	0	fifties	male		it	
7411151b6567af01f9166a9d89740a5e3846340b89eaa58b7b9b243e88a5b9b4fc826c0e78a16357c762c02236e5e5e2f8613d05aaae0b8b538e7652ef38d69b	common_voice_it_20239738.mp3	Tra parentesi è indicato il risultato dopo i calci di rigore.	2	0	thirties	male		it	
292cff06ca11c47728d4e7447bc02f9068115234fda1f17e6f14af27651a42d89f23b3c56e9691ebb6cbbefb8de82ba1386a770d534f90414c302f024b6a8fa3	common_voice_it_18076562.mp3	Prima diffusa nella comunità scientifica e successivamente anche nelle imprese.	2	0	fifties	female		it	
b4247e23a343ecb2b5b1d88a58617448794ff3a13761e8abb11b9d4630799aaa3aac7353ea16f2610d9c87455b8b903c9a2770489630773c1c588ba76d7b85d6	common_voice_it_20311523.mp3	La reggenza del principato fu della famiglia Appiani.	2	0				it	
6b65b3ba028756ed9e68a7baccb6012020f77ca8961d6308a351b592a631bd1f258c6166f45a5ac783e9205d9bbea75efa5e4d9b2609a050371541c3126d2847	common_voice_it_17901671.mp3	Essere una matusa.	2	1				it	
292cff06ca11c47728d4e7447bc02f9068115234fda1f17e6f14af27651a42d89f23b3c56e9691ebb6cbbefb8de82ba1386a770d534f90414c302f024b6a8fa3	common_voice_it_18084513.mp3	Fare qualcosa contro stomaco.	2	0	fifties	female		it	
5b23728ca8aead50fe379ed5e4b2f619eb9c346b79186270c7b0a29b2f89de1e596e144c1d67f94d4250dc8b52a73a568fa0aa4e2db77354dd6d7fc48070f14b	common_voice_it_19478163.mp3	E andò a lavarsi in un catino d'acqua deposto sopra una sedia.	2	0				it	
cde3bc0aa967bf741c1d0a2e8d3e58f640ab7610640009c73d81a9164cd45cb84152645840335e0f5939b5f43bf210791793641dc8bb2a22dd8b6fb85fd75646	common_voice_it_19804193.mp3	Partecipanti: Amelia, Nicolò, Stefano.	2	0	fifties	male		it	
bfc5b28dfb00554c36867d82c475794292c5a7cfeb6accf30e674eec408bb3e5e57cd3216b49f50edde6a0e9dd35c5605212c6899cb3c692ad91b7848abf3fd3	common_voice_it_18021448.mp3	Lo slogan pubblicitario di allora recitava una bella frase.	2	0	twenties	male		it	
702d57ec436ed0fa5b7871754e1c6f5beb1276282f45e02418c2ce400b1a1b2022ba8e6ab7bf077e2331890225f10f8ca59a50c25996ec0b53089827f57264cd	common_voice_it_20056920.mp3	Secondogenita della coppia, ha un fratello maggiore, Johnny Horne, mentalmente ritardato.	2	0				it	
ccafb44f81dcd32eec60665b95da434e12eb1153d74e9b3779e4e3cd3c9f8bab3e6c296ee750546c935722fb8ab3026c79c66de4b0965d8beec622b63be17303	common_voice_it_20295326.mp3	Fratello minore del dottore Harry Tong, il suo principale avversario in quella elezione presidenziale.	2	0				it	
76d19f6d8711ebf5cbcd07f8794c56bbb6db27fd4c9abd109598c233477d1a408111ff1beb2b46e46625f62286bfa93561c591b5d0371978321a9eb2ae9157c3	common_voice_it_21337471.mp3	I suoi genitori sono Rodney e Pat Fisher.	2	0	thirties	female		it	
644dda461ba928b139c5515b288173ad1f2684413085dee5da6c906f1d5ccfc5a7c0d9e0381c784c73c83dd6a713f6753a09ef2cb576ff5a35a62ef4d69fd529	common_voice_it_20127611.mp3	Sono famosi i suoi libri illustrati, che furono tra i migliori stampati a Venezia.	2	0	fifties	male		it	
2dc4e15e3dcf2a0c8507ca338fef26611a53b8904b8441bae5ec8b76961b2c4dc36454a225d06828fce80d42fb399c329167911db452d3a99656768ebc86229f	common_voice_it_18108266.mp3	Dalmor si godette per un attimo la brezza del vento.	2	1	twenties	male	other	it	
185a9f5bc6fd7ea7225105db612f20ae5e1c878bf3eba701ec148658cc68e4a78e41c4a1e2396dbcfb9ca38d6a004a7fd6e85c6aca9a23c9dd6dd8badd6a2321	common_voice_it_17941479.mp3	Ringraziando e facendo un goffo inchino	2	0	twenties	male	other	it	
0d59a570a99b8deae4f51025b7c24b296e48f22e59014ccdcf16eab7104fbdfdf36c0e9f8e85c7be960efcf97287ece671c5f8792b28de8db54b133243930502	common_voice_it_20031888.mp3	Si interessò alla musica di Béla Bartók.	2	0	sixties	female		it	
431b94326df581cf7d571073d6fdc164648c9eaeba00bec5966f9853d7c24dfa90feeb25387bc934c67705437439613d2c4866e640396cc21bcda42ed097bfab	common_voice_it_20944965.mp3	Conclusa la stagione torna in Uruguay, al Nacional.	2	0	fourties	male		it	
5dea7c1e44138a1e8666f090310e9289d5ea5db6f18f418ae01b95497a57ca35c257915a5ae7fdecf73bc277e16614c18428f26f436e541310d5813efeb19600	common_voice_it_23899935.mp3	Entrambi i genitori erano avvocati.	2	1				it	
52bfba2d406241908c8c400eea2b1fef7ee0fe6009c5be4165f18fb796b8cdf8162fe5305de30b102ef5bb3717652376bcf9f45f7113f4038f090f8a2c4588b2	common_voice_it_19996811.mp3	La struttura geologica è di origina calcarea risalente al periodo giurassico e cretaceo.	2	0	seventies	female		it	
cf80822d524dbbbf62434df51720ac879e5c2bed2cd1beb10f1ad5e808791c9540e5d686cc7ad96fcc72e3cce2e03f2a1d4e096de43666a0dd55b954505570b6	common_voice_it_18750043.mp3	Appena finito il pranzo le due donne sellarono il loro cavallo.	2	0	twenties	female		it	
4b894a34ed9ebce10699a1630944e25272d932d0bb32b8f12ee95138e68f2f0a3d895eba38ef1e317313f90c9a60c5bdc4ef641f9af1d1fc9b6b0824d38fbe07	common_voice_it_20110375.mp3	"Il meglio di Angelo Branduardi"", e ne riprende anche le note sui nuovi arrangiamenti."	2	0	fourties	female		it	
fcfbc3a1c54e918056665c2c0d767f334f0c4ccc7e3e13bb426de7f010320f84a8102c95c86c426fc580355aa51d07ca63187ea516b138e1ad03ffd45ec0e638	common_voice_it_18337937.mp3	La politica delle spedizioni non era incentrata solo verso il continente interno.	2	0	fourties	female		it	
58c75ff0354ecded748253efeba2279a435273f9115643766408eced16f6bf3c0c21981b5f2066429bcdea8de5573124cbf2982704d03e044e5ade7624c2efc4	common_voice_it_20013113.mp3	Tanto più è grave la stenosi, tanto più lo schiocco sarà precoce.	2	0	twenties	female		it	
9d11892102c86f5ad7b7bbac0eaab81da345ef060e594bb7592a712718eceb26676b53e573008f946a35df426fef6c48d3c01c7b3c33935c0928a253ea6e4f02	common_voice_it_18865337.mp3	Il giudice arbitro è quello che ha maggiore importanza.	2	0	twenties	male		it	
bfc5b28dfb00554c36867d82c475794292c5a7cfeb6accf30e674eec408bb3e5e57cd3216b49f50edde6a0e9dd35c5605212c6899cb3c692ad91b7848abf3fd3	common_voice_it_17959735.mp3	Quindi potevano esserci solo poche applicazioni.	2	0	twenties	male		it	
2336c85716fabfa6fb71c0588c577a7469c4d4af9be84da337a624565380ece2ea9e9d3b484d5602e5d01973a44deb6f61bce9b8c9da7e22b5e9ffe9f0e62cd3	common_voice_it_20317147.mp3	È stata trasmessa anche in altri Paesi, tra cui Francia, Slovenia, Croazia e Svizzera.	2	0	sixties	male		it	
115b171ccb35950fa35297734db8f30c775f414be0461e62de95c2a6de538a066442059f68d65970f39fa4cab0a66075543aa7308664e80000b40e811ed88069	common_voice_it_18798500.mp3	Arrivato in Paradiso viene accolto da una donna che gli racconta ciò che aveva voluto Beatrice per lui.	2	1	fifties	male		it	
bfc5b28dfb00554c36867d82c475794292c5a7cfeb6accf30e674eec408bb3e5e57cd3216b49f50edde6a0e9dd35c5605212c6899cb3c692ad91b7848abf3fd3	common_voice_it_21581851.mp3	Pronto a scatenarsi con la sua armata di morti verso le terre dell'impero.	2	0	twenties	male		it	
a46d2cec83d48833e329ab7b2d714318c0e0291fc468f36ec6e50782d827f6b71bc7e9009bdffbd25a9e432c7ba4783f0ff04dde84f6a75d5c3d8185defe7f02	common_voice_it_20245775.mp3	"A loro volta, ""girano"" le informazioni ai corrispondenti comandi di livello nazionale."	2	1	thirties	male		it	
d693229b7d6ba6014b68ae6b52cfdd60b2687163ac9613303113f717961ef0382710972a96bb759579f31d403a7a9899584e2eded55132222f11e6539a1999b3	common_voice_it_20024437.mp3	Necessario equipaggiamento alpinistico.	2	0	fifties	female		it	
