client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
f94b39273f7e5de8a9558f73f0264a9b671a2fb60ec4c6e0c283114f1ff8e1e36c0a94555ce7002ea2ede6689bff4a3390379298d96d23a5305c81ec818547b9	common_voice_mn_18589884.mp3	"""Тэгж ч амар хийцлүүлэхгүй шүү"" дотор сэтгэлдээ шүд зуун занаж байлаа."	2	0	nineties	other		mn	
62ec87d1ebf43d9502b94a768ad13680e1a250c9920377abffecf6dc776a5430779b59bf082fefd5921b83498508fb0ae39b003d81e87e130033ef52158adcf0	common_voice_mn_18960797.mp3	Худалдаачид үл таних эрд талархаад түүнийг өөрсдийн аврагч хэмээн нэрийдэв.	2	0	twenties	male		mn	
4ed94b81ab0b739f95d3869cafe4629152f3c7a4c2cf12ffb437e6d474f08f2f71410fa1cc27f8d8e6acab0ac118bddf958e7b59bcd133c1cc54691ca785d431	common_voice_mn_18654730.mp3	Төрийн сүлд өршөөж эх орондоо эргэж ирээд байгаа царай нь энэ.	2	0	twenties	male		mn	
17d93550757f49bdd308e042010d0bb663caa6a096c65f895fa2d2828bd252c9ac399bed46219c55b12539c06beeb757de57260644316e29b913474e36f07b7e	common_voice_mn_18705703.mp3	Киноныхоо зохиолтой танилцаад эсрэг дүр ирсэнд нь их баярласан.	2	1	twenties	male		mn	
d834eccad959d29f99e5cdab5d67f1efb5a1ab85cd5218e6e35f40d4b84cb93a7b747e611cca2607ad1da8923b178417a52dec2e7c6773b680728098285d1ac2	common_voice_mn_18577701.mp3	Эрт урьдын цагт их баян мөртөө, маш харамч нэг хүн байж гэнэ.	2	0	twenties	female		mn	
89f8be88711a997c37778da5da1319cfcdaf75abd0874da247cbfa5c90492f343166a1a57de5688d97a9e7de3bcecb8b53abba7424f261fe4e0105bea025b599	common_voice_mn_18606975.mp3	"Ийм хүнийг л лам хувраг гэдэг"" хэмээн айлдсан байдаг."	2	0				mn	
be1b9005c04889bbf9759a71dbe046be839ee068a668f430acc0e38c89e5cfbfb4ba4c54ac831d06ed3f9c048b4c4188e942fd951feed46f860ad5048fce494e	common_voice_mn_18598116.mp3	Хатагтай элчин сайд таны зарц нарыг танилцуулъя.	2	0	thirties	female		mn	
be1b9005c04889bbf9759a71dbe046be839ee068a668f430acc0e38c89e5cfbfb4ba4c54ac831d06ed3f9c048b4c4188e942fd951feed46f860ad5048fce494e	common_voice_mn_18598344.mp3	Үзэх юмаа үзнэ шүү хө.	2	0	thirties	female		mn	
96ce6a86930b7b17a7e238e7ad337d5d44a58d20674415588a98ef48599459d00fbb2bfa83ace37aeac4f11c756019b3590f889772440c1f0264f66a9fd671df	common_voice_mn_18674585.mp3	Эмайн хүзүүнээс арчдас авч үрэвсэл, шархлаа болон эсийн гаж өөрчлөлтүүдийг тодорхойлдог.	2	1	thirties	male		mn	
d557b3c69275232c2a7e80d1e02a9830cc629cae624db5109acdfe269fec61d0dddeaa2e57689d3fe95f41bfef35fa1bb70e3856a7a0b4a6bdfa5360cae41e6d	common_voice_mn_18579787.mp3	Хариугүй цалинтай нэг муу инженертэй сууж насаараа хуруу хумсаа хуйхлах уу.	2	0	thirties	male		mn	
fe734e9113f4555b1abe486d001d25436446a4feaad3486e7d057fcd2f02c9027651d657b2e6197e1de4a4d789a5849021c9020d9c8be11bb333c6ad83a778b8	common_voice_mn_18580222.mp3	Поршен элэгдэж хөдөлгүүр чичирч, асаахад хүндрэлтэй болон цэнхэр утаа хаяж эхэлнэ.	2	0				mn	
