client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
b6f3c2284dbc8957d53f15f16a8ef8cb810b6328b388b086b8d2de158190670ee34e46ed3df935d7b5a4f961b5283ccec8c41b40024b251d7104465d596442f1	common_voice_lt_23717489.mp3	Ši portugalų kolonija kitaip dar buvo vadinama Angolos karalyste.	2	0	thirties	male		lt	
d799682d57bd1d47ba50dad8f9934e9cf6cf51b92877bb2465bbad12f8415e6060841e2962c75b2a83a71d79d680e379d3a631c4ead855a4489b107257f96942	common_voice_lt_23706067.mp3	Miestas dažnai tapdavo kovų ir karinių susirėmimų vieta dėl savo geografinės padėties.	2	0	twenties	male		lt	
d799682d57bd1d47ba50dad8f9934e9cf6cf51b92877bb2465bbad12f8415e6060841e2962c75b2a83a71d79d680e379d3a631c4ead855a4489b107257f96942	common_voice_lt_23718391.mp3	Tačiau prasidėjęs karas nutraukė jo tyrimus.	2	0	twenties	male		lt	
b9e96e13a71b62f22ff09ba02f49b6d90e0de30c21a7df0aeeaa08af5c9ef536af166dbce80068bbca66d909d4b7f4bf07293409ebbc4e00e323a61562a3fdf0	common_voice_lt_23722983.mp3	Leido Lietuvos gamtininkų draugija kartą per ketvirtį.	2	0	twenties	male		lt	
b6f3c2284dbc8957d53f15f16a8ef8cb810b6328b388b086b8d2de158190670ee34e46ed3df935d7b5a4f961b5283ccec8c41b40024b251d7104465d596442f1	common_voice_lt_23770491.mp3	Vienu metu čia gyveno keturiolika moterų.	2	1	thirties	male		lt	
5722a6efe185760be5abc4708c8d458bf71afa89100f0d9aa24d58913152778aa9d38f8fbffbc3340eb05dd158da721d88da98ba02a881cf1edbb5049f256cea	common_voice_lt_23723096.mp3	Vienas įžymiausių lyvių literatūros atstovų.	2	0	twenties	male		lt	
418941c780b414c959e35668ed9e20c547e99e6f5cb58e0a9c22ac4af85b7fa783a08461bd9c04ec21195c0128b4e07321b416c5210163adc2877b68ac0f632f	common_voice_lt_23709176.mp3	Moterų tarptautinės meistrės vardas yra viena pakopa žemesnis už Moterų tarptautinės korespondencinių šachmatų didmeistrės.	2	0	twenties	male		lt	
b6f3c2284dbc8957d53f15f16a8ef8cb810b6328b388b086b8d2de158190670ee34e46ed3df935d7b5a4f961b5283ccec8c41b40024b251d7104465d596442f1	common_voice_lt_23717394.mp3	Akys nevisiškai susiformavusios.	2	0	thirties	male		lt	
b6f3c2284dbc8957d53f15f16a8ef8cb810b6328b388b086b8d2de158190670ee34e46ed3df935d7b5a4f961b5283ccec8c41b40024b251d7104465d596442f1	common_voice_lt_23771239.mp3	Branduolinėse jėgainėse pagaminama ketvirtadalis visos elektros Japonijoje.	2	0	thirties	male		lt	
7a40f08a557e4707e8369673308a951b729a547a8a24ad940cc7c97389d1b727f69dc6eb9440cdbe3fb69d58186f0a0286cc76d034aab8ef25495acff23c9474	common_voice_lt_23717840.mp3	Vėliau tėvas vedė kitą moterį.	2	0	thirties	male		lt	
b9e96e13a71b62f22ff09ba02f49b6d90e0de30c21a7df0aeeaa08af5c9ef536af166dbce80068bbca66d909d4b7f4bf07293409ebbc4e00e323a61562a3fdf0	common_voice_lt_23717930.mp3	Į šio sezono gamintojų čempionatą nebuvo įtraukti Švedijos ir Suomijos raliai.	2	0	twenties	male		lt	
d799682d57bd1d47ba50dad8f9934e9cf6cf51b92877bb2465bbad12f8415e6060841e2962c75b2a83a71d79d680e379d3a631c4ead855a4489b107257f96942	common_voice_lt_23706286.mp3	Tiltu nutiesta tik viena geležinkelio bėgių vėžė.	2	0	twenties	male		lt	
115fa45c716534a2555662517e6e514f52957a30fbe602f2ff68941a4d0475db153d43feb7f3a7891c043d9593e360356b52c6c292ba4c818735ce28dfe5a4f1	common_voice_lt_23718943.mp3	Vėliau vašką pakeitė iš naftos gaunamas priedas.	2	0	twenties	male		lt	
b6f3c2284dbc8957d53f15f16a8ef8cb810b6328b388b086b8d2de158190670ee34e46ed3df935d7b5a4f961b5283ccec8c41b40024b251d7104465d596442f1	common_voice_lt_23770885.mp3	Pro kaimą teka Kražantė.	2	0	thirties	male		lt	
5722a6efe185760be5abc4708c8d458bf71afa89100f0d9aa24d58913152778aa9d38f8fbffbc3340eb05dd158da721d88da98ba02a881cf1edbb5049f256cea	common_voice_lt_23731758.mp3	Prancūzijos Polinezija išlaikė kolonijinį statusą iki dabar.	2	0	twenties	male		lt	
7a40f08a557e4707e8369673308a951b729a547a8a24ad940cc7c97389d1b727f69dc6eb9440cdbe3fb69d58186f0a0286cc76d034aab8ef25495acff23c9474	common_voice_lt_23717747.mp3	Dažnai gyvena kolonijomis.	2	0	thirties	male		lt	
d799682d57bd1d47ba50dad8f9934e9cf6cf51b92877bb2465bbad12f8415e6060841e2962c75b2a83a71d79d680e379d3a631c4ead855a4489b107257f96942	common_voice_lt_23708603.mp3	Šiuo metu ji gyvena Paryžiuje.	2	0	twenties	male		lt	
b6f3c2284dbc8957d53f15f16a8ef8cb810b6328b388b086b8d2de158190670ee34e46ed3df935d7b5a4f961b5283ccec8c41b40024b251d7104465d596442f1	common_voice_lt_23771147.mp3	Yra grūdų elevatorius.	2	0	thirties	male		lt	
d799682d57bd1d47ba50dad8f9934e9cf6cf51b92877bb2465bbad12f8415e6060841e2962c75b2a83a71d79d680e379d3a631c4ead855a4489b107257f96942	common_voice_lt_23708470.mp3	Dabartinis Klaipėdos autobusų stoties pastatas yra jau trečias.	2	0	twenties	male		lt	
6931df61b667783fc50722bd9826d448abe1f1213e3d7b0be7c2da604a8079af8605d8c7e0badae7eef5db70da1a80ac03ae31a45b60f5e703a9b420d6920e75	common_voice_lt_23743420.mp3	Kupiškio rajone garsėja Noriūnų vaikų meninio lavinimo centras „Dagilis“.	2	0				lt	
b6f3c2284dbc8957d53f15f16a8ef8cb810b6328b388b086b8d2de158190670ee34e46ed3df935d7b5a4f961b5283ccec8c41b40024b251d7104465d596442f1	common_voice_lt_23717508.mp3	Skruzdėlės kareiviai yra didesnės darbininkių kopijos.	2	0	thirties	male		lt	
eaa7b95a008e269c9625d497921bf04f1fea9df6dcfc00251093c480d4ef7ba44529b06aa56ae02b372c37b6bbb2d5a5f0aad50e6ed7c7060b2de64cd607314b	common_voice_lt_23720370.mp3	Mokestis už naudojimąsi baze nenumatytas.	2	0	thirties	male		lt	
115fa45c716534a2555662517e6e514f52957a30fbe602f2ff68941a4d0475db153d43feb7f3a7891c043d9593e360356b52c6c292ba4c818735ce28dfe5a4f1	common_voice_lt_23713040.mp3	Netoli Indrajų ežero įsikūrę Paluknio ir Pažemio kaimai.	2	1	twenties	male		lt	
d799682d57bd1d47ba50dad8f9934e9cf6cf51b92877bb2465bbad12f8415e6060841e2962c75b2a83a71d79d680e379d3a631c4ead855a4489b107257f96942	common_voice_lt_23705806.mp3	Į miestą važinėja Balstogės miesto autobusai.	2	0	twenties	male		lt	
