client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
5f32b3b7de95628cddc9627e7664e8b19c11e86c980e29bb65d20031582fab11197f90e2dedfaefa484dff435655c9372f228d0a5d0f2b0125c6e1b0ded727e0	common_voice_ka_21367393.mp3	კლიმატი ტროპიკული სავანის ტიპისაა.	2	0	twenties	female		ka	
5f32b3b7de95628cddc9627e7664e8b19c11e86c980e29bb65d20031582fab11197f90e2dedfaefa484dff435655c9372f228d0a5d0f2b0125c6e1b0ded727e0	common_voice_ka_21367338.mp3	შუხუთის ტერიტორიაზე მოიპოვება კირქვა, რომელიც კირის დასამზადებლად გამოიყენება.	2	0	twenties	female		ka	
51c1806f7a0e705866132c37579e70ff440b33c10a292c7ea292b34ba94ce516c0d4c2def4a7e2ac9a767998da69ce27c3e83da601e4abe17cad4a72b7008482	common_voice_ka_21319381.mp3	ახალგაზრდული კარიერა საფეხბურთო კლუბ „ლივერპულში“ გაატარა.	2	0	twenties	male		ka	
84ba10c780fe691a3eee610db4f1189f8154c642ea6c8fd3611a6e91d651b8c85c420f2a861754338f42c9956259c82b327adbce5ba7f34407a7e9e75d073a3f	common_voice_ka_21363152.mp3	არის ტონის, ემისა და ოსკარის ლაურეატი.	2	0	twenties	female		ka	
84ba10c780fe691a3eee610db4f1189f8154c642ea6c8fd3611a6e91d651b8c85c420f2a861754338f42c9956259c82b327adbce5ba7f34407a7e9e75d073a3f	common_voice_ka_21361885.mp3	განეკუთვნება ცენტრალურ და აღმოსავლეთ სუდანის ენათა ჯგუფს.	2	0	twenties	female		ka	
34915e62c736ab6e4669b9161afe8e69bf045bae6b043d641f37144c8ce25f44295784d373e58f2f62f03c7ef69c92e36ceab12f93c9c905773eee36116bb8b3	common_voice_ka_21672212.mp3	ლეღვი მეჩხერად დატოტვილი ხეა.	2	0				ka	
17f6f526effd48d6d2268524c8b6a97695b71d00a3fd335fe5aea14849b62d491cffe0dbac8c5c4b2a299062baf1f0a85b5638cc88892c28deac1d79c0f25af1	common_voice_ka_23826194.mp3	თორღვას აბანოში არის სააბაზანო შენობა და სამედიცინო პუნქტი.	2	0	twenties	male		ka	
51c1806f7a0e705866132c37579e70ff440b33c10a292c7ea292b34ba94ce516c0d4c2def4a7e2ac9a767998da69ce27c3e83da601e4abe17cad4a72b7008482	common_voice_ka_21319069.mp3	სწორედ აქედან იწყება ეგვიპტური ყველაზე ცნობილი არქეოლოგიურ აღმოჩენათა ისტორია.	2	0	twenties	male		ka	
ea93dcd31ec2d0a82025e62ac98f08b6ac5ac0cbb228982c2e6928204702bd64a06335b462c0c937a6700f65bb9105c3862d898d70a1919ffa80ed1452d36ab2	common_voice_ka_21361236.mp3	ზამთარი ზომიერად ცხელია, ნალექების მცირე რაოდენობით.	2	1	twenties	female		ka	
3d20bbdb1588cb76f4beab0d76fc72d373c0cfd4a6aea2583c85c5705c58b407cdb15b752cdb9d5ddb44e40ca2691cdc19489e69eea67a50033b9aef59d4cbd2	common_voice_ka_21382470.mp3	იგი ერთ-ერთი ყველაზე მნიშვნელოვანი არქეოლოგიური ძეგლია ქვეყანაში.	2	0	thirties	female		ka	
3d20bbdb1588cb76f4beab0d76fc72d373c0cfd4a6aea2583c85c5705c58b407cdb15b752cdb9d5ddb44e40ca2691cdc19489e69eea67a50033b9aef59d4cbd2	common_voice_ka_21382488.mp3	ჟანდარმერიის მიერ დევნის გამო იძულებული გახდა, გაქცეულიყო საზღვარგარეთ.	2	0	thirties	female		ka	
5f5841d1139cdb8a7b9864d0e3562b0aea44669d147a254d7f14a17ff6daad71e44e241bc36dfb6baf2c53e8b7de56a34b7f70b2be38088368893fa36215b3ae	common_voice_ka_21953269.mp3	თავად წევრები ამბობდნენ, რომ ჩაწერისას ისინი ითვალისწინებდნენ სხვა ადამიანების რჩევებს მუსიკის ჟღერადობის შესახებ.	2	0				ka	
51c1806f7a0e705866132c37579e70ff440b33c10a292c7ea292b34ba94ce516c0d4c2def4a7e2ac9a767998da69ce27c3e83da601e4abe17cad4a72b7008482	common_voice_ka_21301205.mp3	კატეგორია ნიშნავს იმას, რომ სასურველია და არა სავალდებულო, რომ ის ჯერ მშობლებმა ნახონ.	2	0	twenties	male		ka	
624e4c7497f56f134701ef76b48f59fbca552727a5291f448eeff2a52da974a2dbed95824a8429bdc33efe9e2b71eb80524098c520044569f371e30337d1f525	common_voice_ka_23993748.mp3	მართალია კრისტოფერი კვლავ დანიის მეფე გახდა, მაგრამ ამჯერად უკვე ყოველგვარი ძალაუფლების გარეშე.	2	0				ka	
6c8d3872929cc6d362a475e39a8ee35546a0bde9c30f4d87c9172ebdc288d8cc5e957f4cfb6b9ee1045d3ecf273a0883ee07b094deecd717de4e6a1c4aaac53f	common_voice_ka_22327477.mp3	დაამთავრა საერო უნივერსიტეტი „აჭარა“.	2	0	thirties	female		ka	
607f278b3ea32ee4e719220066f4a9919d62200df1da9d95bd44c17ee322a29eddd84846062004d83c5112fee6753000681eb31e824a9938630a5f8224d31de0	common_voice_ka_21638395.mp3	იკვებება როგორც მცენარეული, ისე ცხოველური საკვებით.	2	0	twenties	male		ka	
887bb31ce949cf8e645a5301dbd235da72432aeb2b34dfa17731d9694916f2b864e7bddac9617757af6b5eb089ddba790566cdeac97c309b6aae363a0d63dcad	common_voice_ka_21374186.mp3	ტრიბუნების არჩევა ხდებოდა ყოველწლიურად კომიციაზე.	2	0	fourties	male		ka	
51c1806f7a0e705866132c37579e70ff440b33c10a292c7ea292b34ba94ce516c0d4c2def4a7e2ac9a767998da69ce27c3e83da601e4abe17cad4a72b7008482	common_voice_ka_21300958.mp3	მარტო ათეულებით, აი, ამას ვერ მივიღებთ.	2	0	twenties	male		ka	
51c1806f7a0e705866132c37579e70ff440b33c10a292c7ea292b34ba94ce516c0d4c2def4a7e2ac9a767998da69ce27c3e83da601e4abe17cad4a72b7008482	common_voice_ka_21301964.mp3	რა მოგივიდა, გამაგებინე?	2	0	twenties	male		ka	
607f278b3ea32ee4e719220066f4a9919d62200df1da9d95bd44c17ee322a29eddd84846062004d83c5112fee6753000681eb31e824a9938630a5f8224d31de0	common_voice_ka_21891023.mp3	ეგეოსი მასთან მცირე ხანს დარჩა, ათენს გაბრუნდა.	2	0	twenties	male		ka	
5f32b3b7de95628cddc9627e7664e8b19c11e86c980e29bb65d20031582fab11197f90e2dedfaefa484dff435655c9372f228d0a5d0f2b0125c6e1b0ded727e0	common_voice_ka_21367491.mp3	იყო თურქეთის ქალ მშვილდოსანთა გუნდის წევრი.	2	0	twenties	female		ka	
34915e62c736ab6e4669b9161afe8e69bf045bae6b043d641f37144c8ce25f44295784d373e58f2f62f03c7ef69c92e36ceab12f93c9c905773eee36116bb8b3	common_voice_ka_21672266.mp3	თუმცა, რობერტო მაინც სომოსას მარიონეტი იყო.	2	0				ka	
3bc6e37fe591c4c95842c9d5d967658243d39cdce67942d154be2ea4615ed2aa519775f5b076e00650b5d4a2dc20ccf8f44ffd77b4ffa7df8bc4f3ca5be8bda2	common_voice_ka_21381413.mp3	სამკურნალო საშუალებები: კლიმატოთერაპია, ზღვაში ბანაობა.	2	0	twenties	male		ka	
3d20bbdb1588cb76f4beab0d76fc72d373c0cfd4a6aea2583c85c5705c58b407cdb15b752cdb9d5ddb44e40ca2691cdc19489e69eea67a50033b9aef59d4cbd2	common_voice_ka_21382505.mp3	ბაბილინა მუდმივად ცდილობდა შესაძლებლობების ფარგლებში მიეღო ცოდნა და ახალი ინფორმაცია.	2	0	thirties	female		ka	
34915e62c736ab6e4669b9161afe8e69bf045bae6b043d641f37144c8ce25f44295784d373e58f2f62f03c7ef69c92e36ceab12f93c9c905773eee36116bb8b3	common_voice_ka_21672189.mp3	ტაძრის მშენებლობა ფინანსების არქონის გამო დროდადრო ჩერდებოდა.	2	0				ka	
84ba10c780fe691a3eee610db4f1189f8154c642ea6c8fd3611a6e91d651b8c85c420f2a861754338f42c9956259c82b327adbce5ba7f34407a7e9e75d073a3f	common_voice_ka_21362026.mp3	ინახება პარიზში, საფრანგეთის ნაციონალურ ბიბლიოთეკაში.	2	0	twenties	female		ka	
5f32b3b7de95628cddc9627e7664e8b19c11e86c980e29bb65d20031582fab11197f90e2dedfaefa484dff435655c9372f228d0a5d0f2b0125c6e1b0ded727e0	common_voice_ka_21367395.mp3	დიდი ხნის განმავლობაში მონღოლებმა ბაქოს ვერ აიღეს.	2	0	twenties	female		ka	
51c1806f7a0e705866132c37579e70ff440b33c10a292c7ea292b34ba94ce516c0d4c2def4a7e2ac9a767998da69ce27c3e83da601e4abe17cad4a72b7008482	common_voice_ka_21301826.mp3	მას ჯაზის პოპულარიზაციისა და დაფასების თვესაც უწოდებენ.	2	0	twenties	male		ka	
84ba10c780fe691a3eee610db4f1189f8154c642ea6c8fd3611a6e91d651b8c85c420f2a861754338f42c9956259c82b327adbce5ba7f34407a7e9e75d073a3f	common_voice_ka_21362514.mp3	აღსანიშნავია ბაგრატიონის მოღვაწეობა ქართულ ესტრადაზე.	2	0	twenties	female		ka	
f172c6eaa8626ed8f3965f74d8632b014ccf62670ed5413af8330eb1cd3c7140ac3023a6bca6c28a9ec169d42776c3095bc2b6224cc89312abdcb61b5f685676	common_voice_ka_21365325.mp3	დასავლეთ და გრძივ კედლებში თითო თაღოვანი სარკმელია.	2	0		male		ka	
624e4c7497f56f134701ef76b48f59fbca552727a5291f448eeff2a52da974a2dbed95824a8429bdc33efe9e2b71eb80524098c520044569f371e30337d1f525	common_voice_ka_23993714.mp3	ოთხი	2	0				ka	Benchmark
