client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20404471.mp3	Mjez Choćebuzom a Budyšinom nastawa tuchwilu najwjetša kumštna jězorina.	2	0	fourties	male		hsb	
c6459f1d34a28e14a9d02b01063e9deb6ce42a22fb197c71176d14e5bbe7d3a0bd8345c201ad830e8f4f6634637c1c43eb6517639db8378a11dac9f4ac118c8c	common_voice_hsb_21272075.mp3	A druzy so zaso boja bulwarizacije podeńdźenjow ze serbskeje zańdźenosće.	2	0	seventies	male		hsb	
b191ec15f2725f91b083ca09474dcba4f5b145779006bd67a9d5b68c1296e100b139145d9d693e7a72d78ccf60706aec4f155a3907d163a22bac2a9eef09937b	common_voice_hsb_20851263.mp3	Zarjad pytaše woteběrarja za zběrku jutrownych jejkow zemrěteho lěkarskeho pora z Berlina.	2	0				hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20367499.mp3	W Čornjowje su tři němske swójby, kotrež su pak jara płódne.	2	0	fourties	male		hsb	
05790f072fa8d9acd37c6c311f5d29ac2b3008f0814030a41ff832125af2ce7f7c82b3e8d6833b0e79e90537bee25076e4c1252e5ab0a524c5a31626c76e3954	common_voice_hsb_20821082.mp3	Domowina budźe jej poboku!	2	0	thirties	male		hsb	
2fb8663f2785fc359b23375a2ec0cf42d75fe0184d38eb1f44d071fd2e108d95e87d9c4765b0586337972890d1c4687d8e1dc1bc2d7e4dab3f37118f8145f571	common_voice_hsb_20431439.mp3	Wona je so na zakładźe w Sakskej płaćiwych wučbnicow za tutón předmjet aktualizowała.	2	0				hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20369529.mp3	Wój stej derje wukubłanych wučerjow w zakładnej a srjedźenej šuli měłoj.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20430938.mp3	Liberalni žadaja sej statne zrěčenje wo spušćomnym financowanju.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20492830.mp3	Chcemy region z idejemi a projektami komunow sobu zawjazać.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20367474.mp3	Z Łužicu móže so wona połna dowěry rozžohnować.	2	0	fourties	male		hsb	
9e86aad6132408bd65806be619c1c1545abc0963349fbf66bf23bf5fc9cebe1f0b2fcb51e63d1c58513e931548fd8b98ed1883a693bc5a3cf4e1e5abf0650f52	common_voice_hsb_21607130.mp3	Jeje swójbne mjeno bě so wězo hnydom na Wuhlerjec přeměniło.	2	0				hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20359503.mp3	Jeli chceš pak tajki projekt přewjesć, trjebaš krutu organizatorisku formu.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20404779.mp3	Tohodla mamy w Domowinje spěchowanje wobeju za wažne.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20404777.mp3	Budyska katolska tachantska wosada chce so přidatnje naćahować a po njepřijomnych pućach hić.	2	0	fourties	male		hsb	
05790f072fa8d9acd37c6c311f5d29ac2b3008f0814030a41ff832125af2ce7f7c82b3e8d6833b0e79e90537bee25076e4c1252e5ab0a524c5a31626c76e3954	common_voice_hsb_20882607.mp3	Wšitke pospyty, pućniki tež w Radworju ponowić a dwurěčnje woznamjenić, su zwrěšćili.	2	0	thirties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20369533.mp3	To wunjese mi lěpšiny při wuknjenju dalšich rěčow.	2	0	fourties	male		hsb	
b191ec15f2725f91b083ca09474dcba4f5b145779006bd67a9d5b68c1296e100b139145d9d693e7a72d78ccf60706aec4f155a3907d163a22bac2a9eef09937b	common_voice_hsb_20851121.mp3	Wšako chcemy so na jewišću z pisanej folkloru a lóštnymi dźěćacymi rejemi prezentować.	2	0				hsb	
9f1639567972e7d31ac18a9dd48a8570fdcbe056843b5c2f3d2fad02ce0e8ad86ccb75074a467094a5fad0183992e64c53a78acda0b6b692ada029f13539d982	common_voice_hsb_20974170.mp3	Zdobom maja so zajimy přirodoškita wosebje hladajo na sensibelne wobłuki wobkedźbować.	2	0				hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20359559.mp3	Přewjeduja so wulěty a dalše akcije k skrućenju zhromadnosće.	2	0	fourties	male		hsb	
b191ec15f2725f91b083ca09474dcba4f5b145779006bd67a9d5b68c1296e100b139145d9d693e7a72d78ccf60706aec4f155a3907d163a22bac2a9eef09937b	common_voice_hsb_20851157.mp3	W přirodźe přewostajenej jadrowej conje měł so nimo toho moderny management dźiwiny wukonjeć.	2	0				hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20492775.mp3	Maš snano lóšt, do wšelakich rólow zalězć a je w rejach předstajić?	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20359491.mp3	Žehliwa škleńca so na to wupřestrěwaše a běžeše hač do pincy.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20399738.mp3	Připóznawamy tež prócowanja serbskeju radow a dalšich gremijow wo polěpšenje situacije serbskeho ludu.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20492697.mp3	Jednaćel Domowiny je so z wulkim angažementom za radźenje tutoho wjerška zasadźił.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20369246.mp3	Wone dopominaja na wosudy Židow w nacionalsocialistiskim času.	2	0	fourties	male		hsb	
e2d10e7603b4ef0d3e4e7bdf34984f59b45e343ef2dde11c0b6fc7491ea950342365d3a0aba951466f3bedd62b62b0836044e9f0948ab0544674653db5ee13c7	common_voice_hsb_21110614.mp3	W Africe a z wulkeho dźěla w Aziji jón njeznaja.	2	1	fourties	male		hsb	
b191ec15f2725f91b083ca09474dcba4f5b145779006bd67a9d5b68c1296e100b139145d9d693e7a72d78ccf60706aec4f155a3907d163a22bac2a9eef09937b	common_voice_hsb_20851213.mp3	Tak budźeš swoju wutrobu zaso słyšeć a potom na nju poskaj!«	2	0				hsb	
05790f072fa8d9acd37c6c311f5d29ac2b3008f0814030a41ff832125af2ce7f7c82b3e8d6833b0e79e90537bee25076e4c1252e5ab0a524c5a31626c76e3954	common_voice_hsb_20812722.mp3	Lěto pozdźišo wotměchu so prěnje direktne wólby Rady za serbske naležnosće w Braniborskej.	2	0	thirties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20359318.mp3	Atleća běchu z wjacorych zwjazkowych krajow.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20359343.mp3	Turisća přińdu zajima za Serbow dla do Budyšina.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20404572.mp3	To njesylni jenož socialne kompetency, ale spěchuje tež rěčne wuwiće.	2	1	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20369330.mp3	To by wón tež dyrbjał, dóstanje-li raz wopyt z cuzby.	2	0	fourties	male		hsb	
05790f072fa8d9acd37c6c311f5d29ac2b3008f0814030a41ff832125af2ce7f7c82b3e8d6833b0e79e90537bee25076e4c1252e5ab0a524c5a31626c76e3954	common_voice_hsb_20877607.mp3	Ja sym jednu druhu barbu chcyła, nic tutu.	2	0	thirties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20359512.mp3	Při tym ćehnješ so z wosebitym zmijom.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20359464.mp3	Wulka zasłužba angažowaneho šulskeho wjednika je, zo je serbšćina kruće w šuli zakótwjena.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20952119.mp3	Cholowy, nohajcy a črije so wobuwamy a zuwamy.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20430975.mp3	Waše daty njesposrědkujemy nikomu dalšemu, chibazo mamy w jednotliwym padźe wotpowědnu prawnisku winowatosć.	2	0	fourties	male		hsb	
2fb8663f2785fc359b23375a2ec0cf42d75fe0184d38eb1f44d071fd2e108d95e87d9c4765b0586337972890d1c4687d8e1dc1bc2d7e4dab3f37118f8145f571	common_voice_hsb_20431473.mp3	Domowina spěchuje zhromadne dźěło mjez serbskimi institucijemi a dalšimi nošerjemi serbskich zajimow.	2	0				hsb	
05790f072fa8d9acd37c6c311f5d29ac2b3008f0814030a41ff832125af2ce7f7c82b3e8d6833b0e79e90537bee25076e4c1252e5ab0a524c5a31626c76e3954	common_voice_hsb_20812727.mp3	Gmejna, kotruž Sprjewja w zapadźe přeběži, leži w Hornjej Łužicy.	2	0	thirties	male		hsb	
a953e8c9c196fb30b3c74de92774df8b80d93f0abe96b0fb3b867c94171fb02f474d5d847f3e496bba36d559150b2f11894bc87245f7b68901a9681123c39f76	common_voice_hsb_20378807.mp3	Tež za seniorow płaća podobne wuměnjenja, tak zo su tam starobje přiměrjene bydlenja.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20367446.mp3	Mój bychmoj do dowola lećałoj, hdy bychmoj pjenjezy měłoj.	2	0	fourties	male		hsb	
05790f072fa8d9acd37c6c311f5d29ac2b3008f0814030a41ff832125af2ce7f7c82b3e8d6833b0e79e90537bee25076e4c1252e5ab0a524c5a31626c76e3954	common_voice_hsb_20821139.mp3	Kedźbyhódne su powostanki nimale sto wuškrěwanskich pjecow za dobywanje železa.	2	0	thirties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20404633.mp3	Zemrěła je njedźelu, njedźela je dźeń Knjeza.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20369400.mp3	Hdyž ma dźěćo kontakt z dwěmaj rěčomaj, wuwiwa přirunowace rěčne wědomje.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20359505.mp3	Tute konkretne dožiwjenje wotbłyšćuje slědowace.	2	0	fourties	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20359506.mp3	Što to dyrbi?	2	0	fourties	male		hsb	
c6459f1d34a28e14a9d02b01063e9deb6ce42a22fb197c71176d14e5bbe7d3a0bd8345c201ad830e8f4f6634637c1c43eb6517639db8378a11dac9f4ac118c8c	common_voice_hsb_21271991.mp3	Nimo toho zeznajeće dźěłowu metodu za wučbu serbšćiny „Doprědka wzaty feedback“.	2	0	seventies	male		hsb	
fcbf0ad71bbc820e22feb3fac5a02f983f074a839f6e335ce3d7680fc06c699fdf97c68cb69176cbfe1f3b100515053ff2688cc690b2adbe1bdae734fa62eff5	common_voice_hsb_20430960.mp3	Z nazhonjenjow we wšědnym šulskim wotběhu wuchadźa, zo delnjoserbšćina na dobro druhich předmjetow wupadnje.	2	0	fourties	male		hsb	
