client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_18869967.mp3	Propeka kapro.	2	0	fourties	male	internacia	eo	
ecf0a07d4d7ef2cf749afb4ca37ad7c333781aa3dd932ad8fd01c9447e1d30f3594c985f38e0d4db1bea7b6d2fcbd2c0d21c1161427b99ae3f409fcfefce723a	common_voice_eo_17911725.mp3	Ĉu mi ne fariĝis la patrino de tiuj du plendindaj infaninoj?	2	0	twenties			eo	
45513c12a37a180005a53ddb64fb6fa5c3cc6a40e198c493c2b7e54102d8c23341977cd7c4a285506fabeb5ea6017fa9b8ced74066750e2b7a47640a77072919	common_voice_eo_23008372.mp3	Paralele okazis ankaŭ alia tre grava laboro.	2	0	fourties	male	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_19871743.mp3	Ial tamen ŝi levis la okulojn kaj ekrigardis ŝian vizaĝon.	2	0	fourties	male	internacia	eo	
b28aeacd601f6ff4e63aa6a3097c11ff9ce886fa94ba654eee43c52f88468c504e8370dd9275cae631be6129640ba3eaa4b7c15bb008670e996ac8fced898dfb	common_voice_eo_22338917.mp3	Flughavenoj troviĝas en la aliaj proksimaj urboj.	2	0	twenties	male	internacia	eo	
f9c44725569f8eeae8e1173abe5271cdc375a4011110563767150df95c67fb3b65f40ca0a310197e84ba630607a53ee805b4f592cbe1ec62bd5850254968a828	common_voice_eo_19422486.mp3	Pli bona estas saĝa malamiko, ol malsaĝa amiko.	2	0	twenties	male	internacia	eo	
7bd0250b3e35d5f68b52ceab1d43a39013b8fd4221036b21d5ee0347579f8a33f32b9692cf19a5ae113b72e14ee3a0f2962d8357e98c97ad7ee0599337445d55	common_voice_eo_22133425.mp3	Prenu plu estas samtempe pli facila kaj pli malfacila por lerni gramatikon.	2	0	twenties	male	internacia	eo	
45513c12a37a180005a53ddb64fb6fa5c3cc6a40e198c493c2b7e54102d8c23341977cd7c4a285506fabeb5ea6017fa9b8ced74066750e2b7a47640a77072919	common_voice_eo_23067675.mp3	Li estis estro de la asocio de la verkistoj de Novosibirsko dum pluraj jaroj.	2	0	fourties	male	internacia	eo	
b8ccdfe1cbf26d1421d734cd15a61d4d6b09569c9378e211f3bdd0f75f1c162e1291422b936b3ae31465c543ddc1a8e9ac10f94bf5630d0b2c60151fd9d863c0	common_voice_eo_21485145.mp3	Ili ankaŭ estas la preferataj specioj de la eŭrazia kastoro.	2	0	twenties	male	internacia	eo	
f9c44725569f8eeae8e1173abe5271cdc375a4011110563767150df95c67fb3b65f40ca0a310197e84ba630607a53ee805b4f592cbe1ec62bd5850254968a828	common_voice_eo_19343733.mp3	Vere, murmuris Herbeno, li estas ebriega.	2	0	twenties	male	internacia	eo	
b6bcd36b200c47aa8c907f5dcdb343d5288d9fa2ac3c6bc3a5154f15344b5318c9673475ff58c1d0c89e6fa7c34d720a0b57788ab7a570fbbfa4a9935e6ba568	common_voice_eo_22267974.mp3	Brazilo estis en tria pozicio, kaj Svedio estis en kvara pozicio.	2	0	eighties	male	internacia	eo	
1ad4bc1346100d6d240938367f30ce02471fd0542649e8aac547d19fbdc2afb860fff7ebabb349619b3e777b458ce0f4424efbf2fcf1f4ca00f0f632cd249436	common_voice_eo_20733710.mp3	La elekto de signo estas pure arbitra kaj rezultas de interkonsento inter fizikistoj.	2	0	twenties	female	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_22392575.mp3	La novjara ferio estas tamen io alia.	2	0	fourties	male	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_21125031.mp3	Baldaŭ okazos la unua Lingva Festivalo en Afriko, en Benino.	2	0	fourties	male	internacia	eo	
b6bcd36b200c47aa8c907f5dcdb343d5288d9fa2ac3c6bc3a5154f15344b5318c9673475ff58c1d0c89e6fa7c34d720a0b57788ab7a570fbbfa4a9935e6ba568	common_voice_eo_20683693.mp3	Li mortis en Budapeŝto, sed li estis entombigita en sia naskiĝurbo.	2	0	eighties	male	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_18960863.mp3	Estas finite: por mi li estas perdita!	2	0	fourties	male	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_20956824.mp3	Lia kluba agado en Debreceno estis aktiva kaj altnivela.	2	0	fourties	male	internacia	eo	
5e47050e9eeb3e07f4df3b7d3407fee25672e8745a591ecabeb8c3b47069ef41fb4b8f2b545901364def902e9ef63409ad945a4c597499c3fe89051d8640a5cd	common_voice_eo_17913007.mp3	Por amiko intima ne ekzistas vojo malproksima.	2	0	fourties	male		eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_19122925.mp3	Neniu scios tion, kion mi suferis, kiam li edziĝis kun mia kuzino.	2	0	fourties	male	internacia	eo	
0d9462e1cb56da78233c0f0236490c39ba2b64f670d4fe8dbf6636216ab816b2a979308f5afbd051d5732dfc56ae70e4a771381d9a07e4aec6980e7060ec3b51	common_voice_eo_18668173.mp3	Kiu ripetas abunde, lernas plej funde.	2	0	twenties	female	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_18992501.mp3	Kiu havas abelojn, havas mielon.	2	0	fourties	male	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_19802334.mp3	"""Jen mi"" ekkriis Alicio."	2	0	fourties	male	internacia	eo	
b6bcd36b200c47aa8c907f5dcdb343d5288d9fa2ac3c6bc3a5154f15344b5318c9673475ff58c1d0c89e6fa7c34d720a0b57788ab7a570fbbfa4a9935e6ba568	common_voice_eo_21836917.mp3	Kiom for vi povas iri?	2	0	eighties	male	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_19871936.mp3	Mi ŝatas arton.	2	0	fourties	male	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_20722510.mp3	La loknomo signifas: monto-alta.	2	0	fourties	male	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_20558890.mp3	La internacia flughaveno tre gravas en la araba mondo.	2	0	fourties	male	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_19329734.mp3	Mian parolon de honesta viro, respondis malhumile Fernando.	2	0	fourties	male	internacia	eo	
7296ff8b13f4be566a4cc098cba2eaf99674ad569133b67cfbfa5bcbb942df0db154c9c39e9f9ea2d1f6543c74af135948122318229b1ea3d82dca197430fd22	common_voice_eo_20532262.mp3	Kia rava koncepto!	2	0	thirties	male	internacia	eo	
5e47050e9eeb3e07f4df3b7d3407fee25672e8745a591ecabeb8c3b47069ef41fb4b8f2b545901364def902e9ef63409ad945a4c597499c3fe89051d8640a5cd	common_voice_eo_17994011.mp3	Tio estas malvera!	2	0	fourties	male		eo	
ecf0a07d4d7ef2cf749afb4ca37ad7c333781aa3dd932ad8fd01c9447e1d30f3594c985f38e0d4db1bea7b6d2fcbd2c0d21c1161427b99ae3f409fcfefce723a	common_voice_eo_17908496.mp3	Tute, tute certa.	2	0	twenties			eo	
0b6645948e2be429f210a46a3afa7e4b8507cdf0242fdfafdf580856f863fbc17f0a7636500467c7d92363225c6a69b538783ab5880daeda6bdc719694571e35	common_voice_eo_17985747.mp3	Sed mi kredis, ke tiu infano mortis bruligita, diris Eduardo.	2	0				eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_21050942.mp3	La provinco etendiĝas sur deklivoj kaj ebenaĵo.	2	1	fourties	male	internacia	eo	
f9c44725569f8eeae8e1173abe5271cdc375a4011110563767150df95c67fb3b65f40ca0a310197e84ba630607a53ee805b4f592cbe1ec62bd5850254968a828	common_voice_eo_18545074.mp3	Ian tagon eĉ, puŝite de interna demono, ŝi forgesis sian decidon.	2	0	twenties	male	internacia	eo	
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_eo_20853982.mp3	Ne estas iu peco de grundoj kaj rokoj.	2	0	twenties	male		eo	
b6bcd36b200c47aa8c907f5dcdb343d5288d9fa2ac3c6bc3a5154f15344b5318c9673475ff58c1d0c89e6fa7c34d720a0b57788ab7a570fbbfa4a9935e6ba568	common_voice_eo_22653715.mp3	Ĝi estas tute nemalbela, ĝi havas ruzan fizionomion.	3	1	eighties	male	internacia	eo	
b6bcd36b200c47aa8c907f5dcdb343d5288d9fa2ac3c6bc3a5154f15344b5318c9673475ff58c1d0c89e6fa7c34d720a0b57788ab7a570fbbfa4a9935e6ba568	common_voice_eo_22931904.mp3	Sed por tia engaĝiĝo oni bezonas monon, kiun Tuvalo ne havas.	3	1	eighties	male	internacia	eo	
f9c44725569f8eeae8e1173abe5271cdc375a4011110563767150df95c67fb3b65f40ca0a310197e84ba630607a53ee805b4f592cbe1ec62bd5850254968a828	common_voice_eo_19657847.mp3	Tio estis terura turmento, sed ĝi daŭris ne pli ol sekundon.	2	0	twenties	male	internacia	eo	
fe8803009519d9a5501d9a398aece3f7738c7ca30724e8bcb11e876ef89bd4b170a458a8c46f7be37538fdeca41232e3d555fed238d36730ed68d87a06495322	common_voice_eo_20648129.mp3	La regionan muzikon treege stampis la gregoria kanto kaj la eklezia muziko.	2	0				eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_20794764.mp3	Finfine, Menelao kaj Helena povis reveni al Sparto.	2	1	fourties	male	internacia	eo	
b8ccdfe1cbf26d1421d734cd15a61d4d6b09569c9378e211f3bdd0f75f1c162e1291422b936b3ae31465c543ddc1a8e9ac10f94bf5630d0b2c60151fd9d863c0	common_voice_eo_21485383.mp3	"Tiam komenciĝis sia muzika kariero, parte Hungara Televizio, parte klubo ""Metro"" faris tutlandan konatecon."	2	0	twenties	male	internacia	eo	
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769	common_voice_eo_22422748.mp3	Pri tio kredu min.	2	0	fourties	male	internacia	eo	
e6678b46b13bf5564a145291bd644365a0dc76e6df7ec5a1f1f9a603f4ed76fa35ccb9e44827244d6093208eb9aff4eeb81153c8c5655fbc27456e43d16c9fea	common_voice_eo_20782861.mp3	Ĝi estas triobla obla integralo.	2	0	thirties	male	internacia	eo	
5560ae0e93452df2f8353dd42742da027f402a9d1142eff76ee3fb4499c137d360da4b0283da3eb997753c8931ad5371fa004291735f9969aaf4dfb893f11cd3	common_voice_eo_19368192.mp3	Unu lastan vorton!	2	0	twenties	male	internacia	eo	
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_eo_22614005.mp3	"Fine, la plej konata nomo iĝis ""templanoj""."	3	1	twenties	male		eo	
